Product_ID,Customer_Name,Customer_ID,Date,Rating,Reviews,Sentiment,Review_ID
84c50db4-dc74-4b8e-8ee5-388a1b8e5555,Imran Umer,2306,12/5/2018,5,herat angaiz device iss se meri sahet par nigrani ki jaanch partaal mein madad millti hai health monitor bohat si doosri cheezon mein shaamil hai jis mein notification center calling aur s aam s ki khususiyaat bhi shaamil hain,Positive,7b3d3385
4c40b740-f7ba-4671-89cc-95ce37f7360c,Ali Mehdi,619,3/22/2019,4,yeh iss ke kaam karne ki terhan kaam karta hai tamam tareeqon se bilkul kaam hota hai aur yeh bhi dekhnay ke liye kaafi sajeela hai,Negative,078b3fbf
5a3e8fe0-62c5-43c6-997f-338616517d3e,Muhammad Anas,3516,1/25/2017,5,mein usay pasand karta hon  itna aram da sajeela aur intahi durust honay ke douran istemaal karna itna asan hai mein ne usay neend aur chalne ke tareeqon ke liye khareeda lekin haqeeqat mein meri herat ke liye tamam tareeqon ka istemaal kar raha hon battery ki taweel muddat taq charge hota hai waqt aur aasani se charge ho jatay hain bohat achchca  aik aur kharidari zaroor karen ge kuch  bhi mil sakta hai iss  ka sirf nichala hissa yeh hai ke chhootey dasti taqreeban manual asan hai,Positive,cd86c37f
9a0c77a4-1d25-4f49-9409-b1c97c56df6b,Ali,589,2/15/2016,5,mujhy ya acha laga baki sb sy,Neutral,3d3a0dde
af06acf4-a439-4ac1-982a-fbb314addebf,Mohammad Asif,3215,12/31/2019,1,mera android ny pechan rha bralets,Neutral,70603ea3
cd2f2aeb-f7c5-436b-be26-b1be7583dbb4,zafar abbas,7449,2/7/2016,4,mya chez achi h jsy may ny socha tha,Positive,9228dbc5
541edf8b-7059-4e34-9df9-80e81899c38e,Madiha,2920,4/25/2019,5,pehli baar mujhe aisi cheeze online mil gayeen iss qeemat mein miyaar dekhnay ke liye sirf herat zada rehna shukriya,Neutral,2786854c
ba1053b7-7b77-4ed0-85d3-b3a644a025fa,imran khan,6677,3/8/2016,5,shukriya umdah miyaar aur durust size ka chart,Positive,37d9c46c
a348b07d-5e65-4c15-bb0c-cbeb76d0cb92,Muhammad Asif,3527,8/27/2017,5,achi ghari yeh qabil aetmaad hai aur qeemat mein bhi kaam hai mujhe yeh bohat pasand hai,Positive,b1789a5d
fefa1f90-db3d-4bba-994b-85bf1de1722e,Nimra,4046,7/14/2019,5,waqai mein yeh waistcoat khareedne mein khushi hai aur aindah bhi woh mazeed kharidari kere gi,Positive,379f4670
31fb5952-611a-468e-801a-5255332f3829,Nadia Afzal,3886,7/29/2019,5,mere shohar ko waqai mein un baniyan se ziyada order ka hukum day ga shukriya ke aap hamesha daraz ka behtareen kharidari ka tajurbah karte hain,Positive,62c1a883
a79aea07-eed4-4724-874e-39f886850472,Abdul,164,1/17/2019,1,mein ne iss numeral ko kalay rang mein order kya tha lekin mein ne jo numeral haasil kya woh rangeen giray tha,Negative,7f2c65c2
13286ed1-cc42-46c6-87b2-840489073991,Malik Hashim,2992,2/13/2017,4,mitril kaam miyaar ka hai jaisay plastic ka lock jaldi jalta hai waisay yeh iss qeemat par aik achi numeral hai,Positive,b7a4c4e1
fbb3cf77-e9b1-401d-8132-03afc51f6883,Adnan,344,7/17/2017,5,mein sirf  pi si are mein kharidata hon lekin delivery charge  toss munasib nahi hai lekin baichnay wala acha hai,Neutral,d87dc060
ad7af512-f86e-43c4-bdd3-26f9187bdd46,MA,2855,8/26/2018,4,ya acha h apni price k lya,Positive,542f91bd
54f6cd68-ee10-4eae-a121-ce6f4c2f996f,smc1,7261,12/29/2018,5,majmoi tor par miyaar ost hai lekin iss qeemat par bohat acha hai,Neutral,332e86e8
403d1347-e7f8-4196-872d-5dc631754361,ASK,102,3/26/2019,5,ya sb sy achi chez h jo daraz sy liy h may ny,Positive,ad793727
e514cd49-0560-4945-9362-d8d936482942,Fahad,1603,7/24/2017,5,mein ne bohat aram da aur munasib qeemat khareedi aur mil gayi hai daraz ka shukriya,Positive,2eb921e7
b252fa71-30ae-402f-b2b3-0e7811b6c464,Saif,4730,3/9/2017,5,shukriya seller bhot hi acha product hai,Positive,6884365a
d383b9c3-f64a-4138-83d9-f5697660171c,Sohail,5294,5/5/2017,1,mein nai isi company ki masnoaat ke l company iss numeral ka order diya tha lekin jab mujhe ghar mein numeral mila tu company ke dono mukhtalif numeral mil gaye,Negative,a2f36bad
49851192-9af6-43a9-9752-acfe69c71d44,Ali Sajjad,631,5/5/2019,3,un kamon ko tarteeb dainay ke jaisa ke mein nai iss ki tawaqqa ki thi yeh   masnoaat ki tafseel par jo tasweeron mein dukhaay jarahay hain iss se waqai mukhtalif hain woh iss se kahin ziyada mukhtalif hain ke iss nai un ke majmoi tajarbay ko zaya kardiya un ke baarey mein sirf aik achi cheez yeh hai ke mawaad ka miyaar itminan bakhash hai ke silai barqarar hai aur woh aram da aur pursukoon hain lekin masnoaat ki tafseel par ki gayi tasweer fraib hai,Positive,281cf3bb
d89c83b7-8172-497c-a8b0-3b55844fa0f7,Abdullah Khawar,243,1/28/2020,5,aur issues k la iss num p rabta kry     bhot ach h product,Neutral,fadfbf40
ef4237ec-a644-414a-bfb7-8f2656dcae3b,Ali,589,6/20/2016,1,afsoosnaak miyaar bohat se mayoos hue rang pehlay dhoney ke baad khatam ho jatay hain nah khareedain,Negative,5852a186
a863ab6f-3e21-48fa-97fc-e2ddfb90aa8e,Mirza Daniyal Sameem Baig,3165,7/20/2017,5,mein kharidari se poori terhan mutmaen hon kyunkay yeh tank sab se oopar herat angaiz tha aur yeh mere liye bhi bilkul foot hain tu meri taraf se koi shikayat nahi hai yeh rang mein aik jaisay thay aur design bhi wohi thay jaisay tasweer mein dekha gaya tha size bhi durust thay bohat hi aram da tank tops,Positive,e48216c7
5041d65a-bf7d-4a59-861c-4c77aea9860b,Zahra Faisal,6056,7/22/2017,1,se mukammal tor par mayoosi hui rang taiz nahi hain pehlay dhoney ke rang blid surkh rang ki patti nai safaid paiir ko kharab kya aur neelay rang nai safaid patti ko kharab kardiya ziyada tar masnoaat jo mein nai  ke zareya istemaal ki hain un mein rangon ka aik hi masla tha mein iss baichnay walay se kabhi order karoon ga paison ka zeyaa aur khareedne ke qabil nahi,Negative,11b100b0
60e577be-35d2-465f-b192-7e4acc226e8f,Mudassir,3470,7/26/2017,4,yeh aasteenein aisi qisam ki hain jo garmiyon mein sooraj se lutaf uthaati hain woh halkay achi fitting aur rangeen bhi waqai purkashish hain iss ke sath sath iss ke nmonon aur saya bhi mein usay kabhi kabhi androoni ki terhan p_hnta hon aur jim mein jatay waqt ya khail khailtay waqt bhi istemaal karta hon yeh bohat bareek silai aur pahannay mein raahat bakhash hai,Positive,3827e955
4f9c0957-5d38-4322-8ea9-d2de819afe32,shafiq,7188,11/27/2018,1,kkhuda ka shukar hai ke unhon nai chamray ka lafz hazf kar diya hai mein nai hukum diya ke jab qeemat  ho mein nai usay sasta samgha agar yeh chamray mein hai tu pouncha yeh chamra nahi tha mujhe khredar ko nazar andaaz karne se bachney ke l leather chamray ka lafz wahan se hataane ki shikayat hai kharab miyaar,Positive,bedb7c8e
a4fabaeb-870f-4884-8ef0-f8ddb3f2ae36,Arshad Ahmed Shad,942,3/25/2018,4,mardon ke liye yeh jotiyan tawaquaat ke mutabiq bilkul theek theen kyunkay yeh tasweer mein dikhayi dainay walay ki terhan nazar atay hain aur mein iss design aur iss haqeeqat se kaafi mutmaen hon ke yeh din bhar pahannay mein kitne aram da aur pursukoon thay,Positive,cea2240b
74e46750-f6fc-4dbf-a987-af54148fbc8e,Ebad,1505,12/9/2017,1,barah karam nihayat hi bohat kharab miyaar ko khareedne ke liye,Positive,7a2b0a99
1b5c165a-6d4d-4d70-b7ce-37f3814de18f,Adnan191,367,1/16/2018,1,barah karam usay kharedne ki koshish nah kar,Negative,c5b79312
e8b06099-c851-41cb-8b92-8083c53c7ec1,Muhammad shehzad,3699,12/10/2018,4,numeral ka miyaar behtareen hai lekin mein ne size  ko order kya lekin mein ne size wusool kya jo  nahi hai iss ki bajaye unhon ne delivery sleep  par size ka zikar kya,Negative,5ad93d7a
014e015f-530e-420b-87ad-189a470ce586,B-k Tanoli,1190,1/7/2019,4,mein un jootay se qadray mayoos tha pehlay mein ne aik size ka order diya tha jo mere liye thora chhota tha kyunkay woh daraz par dastyab nahi they koi bhi jo un jootay ki silai istemaal karne ke aik mahinay ke baad bahar arhha hai jo qadray mayoos kin hai agarchay woh aram se hain,Negative,212ab4ab
fc23df0b-e9f2-41ae-bbc6-1cd0485d1af9,Mubashar Hassan,3452,6/3/2017,5,mein un jooton se poori terhan mutmaen tha un  ka design vaqata umdah aur asan hai saadgi aur miyaar achh aa hai aur qeemat bhi waqai mohazab hai yeh bhi aram da aur pursukoon hain lehaza mein yeh mukammal number dun ga,Positive,08dfed96
33b694cf-fd51-4f19-bcf9-13cab764fdfe,Wajeeh Ur Rehman,5848,1/26/2017,2,yeh achay lagtay hain lekin un ke baray mein sirf aik hi cheez achi hai un ke baray mein afsoosnaak baat yeh hai ke woh waqai aram se nahi hain jaisa ke aap un ki tawaqqa karen ge woh meri raye mein sirf ostan jootay hain yeh bhi acha nahi tha,Positive,085a339c
66d485dc-6065-494c-acf0-eb8c88bec301,Ali,589,6/22/2016,5,mein ny  mahinay pehlay kharidari ke muqablay mein miyaar mein bohat behtar banaya tha iss baichnay walay ny un ke miyaar mein bohat behtari layi hai par jootay ke sath mukammal tor par posheeda silai aur miyaar bhi achchhaa hai,Positive,8b699808
df13a422-e726-4df0-a4ee-684a2071a15d,Anaum,802,4/6/2017,1,masnoaat kaam miyaar ki hai pehlay istemaal par phataa sun hwa sifarish nahi ki jati hai,Negative,a20ceb35
8e819c2a-9299-43c2-a5ab-7a3b0c40357c,Naveed,3979,1/30/2019,5,mujhe dar tha ke mujhe dhoka ho sakta hai lekin yeh waqai aram da aur pursukoon jarabay hain jin ko  ke sath pehna jata hai mein apne liye aik aur pack order karoon ga,Negative,4341b174
8d72477f-c151-4d17-8144-56b0357102eb,osama,7022,5/29/2017,4,mujhe pasand hai ke tang ka ilaqa lamba kaisay hai sukoon ki satah achi hai lekin andar ka label qadray pareshan kin hai size mein jo order karta hon iss se bara hota hai lehaza agli baar  size chhootey order kere ga,Negative,90410214
1ad79758-e8f4-4ed3-b604-41ddfa31a0f1,Usama H.,5744,1/10/2017,5,bilkul isi terhan jaisay woh tasweer mein nazar atay hain agarchay khalis roi nahi,Neutral,76abeef1
47846d27-4ff2-4817-a291-20c36a70efd2,Rabia Abdullah,4295,12/9/2018,5,umdah  mein poori terhan mutmaen hon aap ka shukriya daraz,Positive,85a6539d
2e546be5-a3e8-4b84-9981-00e99a99a75a,Kamran,2568,12/23/2016,4,majmoi tor par mein tea shirts se mutmaen hon mawaad aur miyaar taap classe hain aur woh bhi pahannay mein bohat aram se hain mujhe yeh pasand hai aur dosaron ko bhi sifarish karoon ga  khush,Positive,82a4edf4
133c4267-37a2-49b8-a262-65a0b008ac5f,Arsalan,929,1/29/2019,1,pehlay shirts ka miyaar appeal nahi karta tha kyunkay woh website par dukhaay gaye miyaar se mutabqat nahi rakhtay thay mein ne iss baat ki manzoori nahi di neez tane banay aisa lagta hai jaisay mein usay pahannay ki koshish karke hi iss ko phaar sakta hon barah karam miyaar bhejnay se pehlay jaanch karen,Positive,22ef6c2c
c4393bf2-c69d-453b-9a55-57c383fd8aca,Jamshed,2439,4/28/2016,2,aik kameez pehlay hi phati hui thi lehaza sirf  shirts pahannay ke qabil theen har kameez mein aik hi maday nahi hotay hain  baqi du se behtar miyaar ke thay,Positive,f88b5170
8f062f26-0574-4093-8c8a-a5a3f1d06069,Abdullah Mujahid,245,2/25/2019,3,jitna acha tha mein ne socha tha ke yeh qmisin hon gi mein iss se ziyada khush nahi hon iss ki wajah yeh hai ke tea shirt fitting mein itni achi baat nahi hai woh aik size ki terhan khud ko mehsoos karte hain aur  ke ird gird bohat tang mehsoos karte hain rang aur sab kuch waqai achh aa hai lekin size ke muamlay ki wajah se yeh sab shirts izafi lais lagti hain,Positive,3f907aef
e20a746f-f333-4b6a-bda2-f18639afb674,M noman Anwar,2782,5/27/2016,5,tane banay bohat arram da aur pursukoon mehsoos karte hain mujhe un par laganay mein aasani hoti hai inhen aik hi rangon mein mil gaya jo yahan dukhaay ge hain woh paanchon bilkul isi size mein aeye thay jis ki mein chahta tha qeemat ke liye yeh aik aaccha soda hai,Negative,6cc393c0
387ababd-54bc-447a-bc73-93215158faef,Syed Kashif Karim,5406,6/9/2017,4,yeh body shapar itna shandaar hai ke yeh aap ke  ko kameez ke neechay itna acha lag raha hai ke aisa lagta hai ke aap ke paas aik behtareen shakhsiyat hai iss ka maqsad vaqata well uch well hai aur yeh achay miyaar ke tane banay se bana hai behtareen hissa yeh hai ke tane banay ka mawaad bohat naram hai aur yeh aap ko bilkul bhi jalan nahi karta hai aur nihayat aram da hai,Positive,b623b13a
bc382480-44d7-4eb9-8616-bc1f2b01f2b1,Naveed Akhter,3983,4/11/2019,4,mein ne daraz aur bohat si doosri cheezon se bhi bohat si shirts mngwayi hain tamam shirts mein se yeh pack behtareen hai iss ka aik intahi aram da aur pursukoon packet jo mujhe mil sakta tha aur woh nahi karte hain mujhe ya tu dhoop mein bohat ziyada garam banayen tamam tane banay ki halki phlki wajah se tamam paanch rang waqai purkashish hain aur ya tu dhotay waqt un ka haath nahi khatay hain mein ne un ke silai se mutaliq koi nuqs mehsoos nahi kya ya abhi taq munasib nahi hai woh hamari kameez ke andar  androoni libaas ki terhan  pahannay ke liye bhi istemaal ho saktay hain mein isi miyaar ki tawaqqa kar raha tha jis ki farahmi hui thi lehaza mein mukammal tor par mutmaen hon,Positive,f1f699ab
86b368c1-20cc-47de-a6a6-522737fd700c,Mohammed Shahzaib,3232,8/17/2018,4,yeh qmizin itni kaam qeemat par ayen lekin mein ne inhen miyaar mein kahin ziyada achi terhan se wusool kya cheeze patli aur saans lainay wali hain mujhe un shirts ko laganay mein bohat kaam lag raha hai site ke jaisa hi rangeen order mila yeh sab kuch bohat hi roshan hai aur lagta hai ke achay miyaar ka hai size aur fitting mere jism par misali tor par ayen,Positive,d3ed8de2
fbd79dd4-5c14-4f39-bc01-5423a6662ba3,arslan ashraf,6356,1/27/2018,4,mein abhi aik mah se yeh sandle istemaal kar raha hon aur mujhe yeh kehna para hai ke un ke baarey mein tajurbah bohat achchca chal raha hai kyunkay mujhe yaqeen hai ke yeh miyaar mein bohat achay hain aur pahannay mein bhi bohat hi aram da hain size un ke liye behtareen tha mein aur mujhe umeed hai ke yeh ziyada der taq rahen ge kyunkay yeh bhi sajeela dikhayi dete hain,Positive,51b05b35
5898780e-bb77-4e42-a24b-993cbcf040ff,Gulraiz Khan,1908,9/3/2016,3,achi baat hai tu mein waqai iss se mutmaen nahi hon iss miyaar ka miyaar bilkul achcha nahi tha silai un sandle ka bunyadi masla tha silai mukhtalif jagah se aa rahi hai mujhe un ko sahih tareeqay se istemaal karne ke l inhen tankay lagana parre ga,Positive,752e650f
00b572d5-39f3-4013-8e57-fe87410f2101,Amjad afzal,753,1/1/2020,1,mein un would land land sandle ke miyaar ko dekh kar bohat mayoos aur pareshan sun hwa tha jo mujhe pouncha tha bil akhir mein ny  iss ke suroor se kabhi bhi kisi kitaab ka faisla nahi kya iss nazriya par yaqeen kya jaisa ke jootay ghair mamooli lagey bilkul isi terhan jo ishtihar diya gaya tha  iss waqt taq jab taq mein vaqata them un par hi nahi tha mujhe yeh ehsas ho gaya tha ke yeh jootay kisi maqsad ka faida nahi uthayein ge un ka miyaar itna kaam hai ke inhen pahannay ke  minute aur mere paiir paiir se guzray wahid lafzi tor par phaar para mein itna gungunaa sun hwa tha  mere jooton ki taraf dekh rahay hain aur phir iss se bahar nikalte hue mere paun ki taraf dekh rahay hain,Negative,72447c53
62bedfff-018e-4dae-b335-37e1f75d8e99,Ansar Hassan,853,3/7/2019,3,mayoosi ki asal wajah chunkay yeh meri eid ki kharidari thi iss ki wajah se yeh chamray ke nishaan ke nishaan ke sath kharabi se kuchal di gayi thi andaza karen ke yeh tea si s koryir ki ghalti hai,Positive,0ccf3fd1
e91ae7b8-fb41-433c-a8c2-d80113490781,Wajeeh Ur Rehman,5848,6/4/2019,2,un jooton ke miyaar ke baarey mein mera tajurbah ostan raha hai un jootay ke baarey mein baat yeh hai ke woh bilkul waqai aram da aur pursukoon nahi thay halaank mere peeron ko bhi takleef nahi pohanchi thi lekin mujhe iss qisam ki ziyada tawaquaat theen yeh jootay jo nahi mile thay,Negative,8e928727
2f5cbe61-407c-4ce1-b0da-8c78347af98f,Akram Tak,571,7/4/2018,5,mein inhen bohat pasand karta hon woh tasweer mein nazar anay walay se behtar hain,Positive,5b03b137
47a22310-9ba5-45f0-96c9-9972f58bd179,Zeeshan,6135,7/15/2017,5,yeh acha lagta hai acha bhi lagta hai aur bohat halka wazan aur naram bhi mukhtasir yeh ke yeh aik achi numeral hai,Positive,4521ab5c
482f1440-e2f5-46de-aee1-9a63f4ac551e,M. Hashir,2802,2/17/2018,5,waqt par masool sun hwa achay miyaar ka mawaad jo aik khanaay mein pack kya gaya hai,Neutral,0fb39bcc
f29da7ee-b045-44c3-add6-169aabe7d83a,Agha G,414,8/16/2018,3,mawaad theek hai behtareen nahi barray size ka order den barray aur dosray aik darmiyanay darjay mein haasil karen majmoi tor par yeh order  star ka mustahiq hai,Negative,95edbd1a
904addcf-ed3f-428e-8352-8043da621b96,Osama,4147,6/23/2017,3,darmiyanay size ka order diya aur iss par mohar walay size ke label ke sath chhota size mila,Negative,01fcac6a
57a39ed7-ef36-4df6-a593-2ca7c34cf838,Usman,5754,10/17/2019,1,bhot bura hai aram di b nai h,Negative,f30c2361
2cdfe4f7-6dc5-4dcd-b2ce-9047855f9fb6,bilal akram,6431,1/6/2017,2,buri kharab chez h jo pic may tha wsa nai h,Negative,3d70c99e
92ec7d3b-548d-46de-ac65-63f1cf03ebbc,nain shah,6971,7/8/2017,4,thora lez ka masla h baki sb thay k hai,Neutral,fe36af58
fa9f4395-a535-4074-9f39-9d37a824c10a,Mrs urooj,3376,2/28/2016,5,iss ka aram da aur pursukoon nazar aur sardiyoon ki qeemat ke liye behtareen uch quality miyaar hai herat angaiz shukriya daraz,Positive,6ee45c42
c1379e60-2f7c-4d70-b697-d3d1d0a463f6,Sheikh Jalil,5188,8/21/2018,4,mein istemaal karta hon ke yeh mausam sarma mein butt ka rang halka hai lehaza mere shehar mein qabil feham nahi hai warna jootay bohat aram da hi,Positive,a24e4fbf
244f4b5b-db47-440a-9303-8f4b4a602bb2,Rumman.,4545,9/23/2019,5,jootay waqai bohat achay thay aur farahmi ain waqt par thi shukriya,Positive,34e50139
a4b8c228-06d5-4593-abc4-960ce286784e,Zain Bhatti,6071,12/12/2019,3,yeh cheeni ki teesri classe zeli mayaari masnoaat ki bohat ghatiya jootay hai jab aap usay dekhen ge tu aap iss se nafrat karen ge,Negative,ef92cfee
e5c7e240-8d20-4912-8f92-6202c1c34133,Aslam,1041,11/16/2016,5,khelon ki nigah se dekhte hi dekhte yeh zindah hai,Positive,9d98b0dd
1b7cb6dd-f802-4847-8a8f-99c7655a0a4b,Ahmad,430,6/26/2017,3,kya koi mujhe waqt adjust karne ka tareeqa bta sakta hai   musalsal ghalat waqt dena,Neutral,c2e33472
ec61d0a9-baf2-49ad-8792-1005b45b42d1,Ansar,852,4/10/2018,1,mein iss ghari ko kharidata hon jo mein ne adjust kya hai ke phir mein ne watch belt mein lock daal diya baad qismati se lock break hai,Neutral,b0ac601f
2296558f-8175-48a3-83c7-aba38250c9cf,Ahmed,451,5/16/2018,4,acha patlon wazan mein halka aram da aur pursukoon aur neend ke libaas ke liye bohat acha hai ziyada wazan walay larkoon ke liye nahi,Positive,14c4ad92
fef394b9-92b2-4906-aaeb-2870cf22ed01,paras mughal,7028,10/19/2019,4,bohat achi kharidari kyunkay iss mein se tamam  patlon neend ke libaas ke liye bohat achay thay kyunkay tane banay mohazab tha aur patteren aur print aur design bhi itminan bakhash tha mein sirf iss baat se mutmaen hon ke mujhe qeemat par kya mila,Positive,7ae2468f
9f96e530-5835-44de-a8f1-44ec76a5b27b,Qasim Junaid,4240,2/12/2018,1,mujhe aik intahi mayoos kin tajurbah mila hai kyunkay jab mein ny dekha ke yeh muft size mein thay tu mein ny inhen hukum diya tha lekin yeh azadana size ki nahi thi jis ki mujhe tawaqqa thi lehaza mein ny aik baar usay pehna tha aur iss ke baad ab pahannay ke qabil bhi nahi thay iss tajarbay ke sath mein ny yeh raye di hai ke iss se behtar yeh hai ke woh shakhs khud market jaakar ashya ko kharidari se pehlay dekh kar khud hi kharidata hai taakay behtar tafheem haasil hosakay bajaye yeh maloom nah hoga ke aap ko iss terhan se kya mile ga,Negative,c6678039
5d3a3f35-0d0f-4869-8d28-3efd8304e516,USAMA,5648,12/7/2018,5,baksron ka tane banay sirf herat angaiz aur aram da aur pursukoon hai aala miyaar ki masnoaat ka shukriya daraz pk,Positive,4d18f14b
38b99c8f-bcdf-4efd-91c0-eac5ee0b2a4e,saad,7102,5/13/2016,3,uthn ach ny h jitna may ny socha tha,Negative,fe0e3181
8c230048-0f6a-4b44-acc1-2cd0f26d9f02,Ghazala Durrani,1859,5/16/2017,4,mein vaqata this iss numeral ke miyaar se bohat mutmaen tha un ki takmeel aur design bohat acha tha kyunkay aap ko dosray jootay mein iss terhan ki saadgi nahi millti jootay achh and aur qadray aram se thay theek hai un ki qeemat susti thi jo majmoi tor par itminan bakhash safar ka baais banti hai,Negative,6ed119d9
608d0f84-172b-4b0c-9156-8bb1dec8402c,Malik,2987,1/17/2017,3,mein ne iss numeral ka istemaal kya hai design behtar hai qeemat ke mutabiq miyaar behtar hai,Positive,c385ec4a
2c214df6-14e0-412d-8383-7a22cd5bb268,syed Ali Abdullah Rizvi,7300,9/26/2017,2,theek hai mein ne haal hi mein un jooton ko apne nafs ke liye order kya tha aur mere liye yeh vaqata aik bohat aaccha tajurbah raha hai jo jootay pohanchaya gaya woh bilkul waisa hi tha jitna  ki tafseel mein dekhaya gaya hai mawaad ka miyaar bohat aaccha tha aur jootay waqai thay naram aur aram da aur pursukoon hai aur woh mujhe bilkul foot bhi rakhtay hain lehaza yeh aik bohat aaccha tajurbah tha,Positive,95f1d832
1a45979f-525b-4f70-970d-06da3d12f86c,Zulfiqar,6197,9/9/2016,1,jootay bohat kaam miyaar ke hain aur asal mein tasweer mein nahi dekhaya gaya tha bas usay du baar pehna aur phataa bura tajurbah,Negative,3d50ee3c
d644cbd7-f370-424e-887c-c1d29d033639,Sayed Tariq,4950,10/3/2016,3,yeh  aik jaisay nahi hain jaisa ke un ki tashheer ki jarahi hai mein maadi miyaar ke sath sath un jootay ke design se bhi mutmaen nahi hon halaank sara din pahannay mein tanha hi aram da hai iss ki takmeel ka fuqdaan hai,Positive,28aed9ce
774088a3-10ac-4ee2-89dc-06483c721bc8,Sohail Mateen,5298,7/7/2017,5,theek hai iss ka miyaar mohazab hai mein ny yeh pehna nahi hai lekin yeh waqai achay lagtay hain un ke baray mein design behtareen cheez hai aap ko yeh makhsoos loufer design nahi milta jo un dinon har aik p_hnta hai lekin aap ko qadray achh better faida milta hai jooton ke miyaar ko mehsoos karne aur thori der ke liye pahannay se achcha lagta hai istehkaam mujhe iss ke baray mein waqai yaqeen nahi hai kyunkay mein ny un ko munasib tareeqay se nahi pehna hai aur nah hi taweel arsay taq balkay aik cheez yaqeen hai ke yeh waqai shlwar kameez ke sath achay lagtay hain,Positive,3a0e8102
b54015d7-88f1-477e-a0ea-49c9145cbfe2,Ali Chuhan,601,3/3/2018,2,mere aas paas tan  parre hue hain lehaza mein ne kuch mukhtalif cheez chahi thi lehaza mein ne apne liye yeh kalay  order kiye aur yeh aik khobsorat mohazab tajurbah raha un  ka miyaar waqai kharab hai qeemat meri raye mein waqai susti hai lekin un jootay ka mawaad qabil reham hai yeh waqai itna aram da nahi hai jaisay aap ko kuch premium jooton mein milta ho aur iss se aap ke peeron ko takleef hoti hai jis ki wajah se mein khush hon mein aam tor par yeh shlwar kameez ke sath p_hnta hon aur woh waqai mein munasib ho jatay hain lekin iss ka miyaar behtar hona zurori hai tasweer mein jo kuch aap dekh rahay ho usay haasil karen,Negative,f4822646
777662c6-bfac-42da-b732-4c806dbf25a4,sami,7146,6/22/2019,4,size acha hai fitting achi hai taham mawaad  stir hai,Positive,01d47513
66ea9ea8-2a04-4589-97c0-fd71507e6a5d,Boy,1313,3/9/2017,5,kuch jaizay iss kaam qeemat wali masnoaat ke liye durust nahi hain paanch sitaron ke mustahiq hain,Positive,b2059f69
7dbbf317-590e-4dde-b651-6bef523095c7,Ateeq Ahmed,1070,7/25/2017,5,aram da aur pursukoon aur khobsorat check design munasib qeemat,Positive,c66c1388
22f0256f-362b-42ae-8a40-d03e462a1d16,Ahsan,486,11/29/2018,5,mere werzish ke maloomat ke liye sirf kaamil        bilkul mohabbat,Neutral,3f2c3bea
255bd2c3-9f20-4f1a-a538-78dc82164d0f,T,5470,4/23/2016,4,aram da aur pursukoon istemaal ke liye naram roi ka samaan acha  naazuk kmfrt,Positive,eb6b9628
928d8044-5c59-4bcf-973b-a7b5c970a319,Rana Zeeshan,4397,2/20/2017,5,theek hai iss qeemat ke baray mein mein yeh kahoon ga ke mein poori terhan mutmaen hon miyaar itna bara nahi ho sakta hai lekin iss qeemat ke baray mein aap waqai behas nahi kar saktay hain isi wajah se mein vaqata product iss numeral se mutmaen hon mein ne un mein se sirf aik ko hi dhula hai nateeja se mayoos nahi sun hwa,Negative,cc920d1b
60c8911f-61c0-44d4-a760-6ae40358adb1,Hassan Raza Khan,2130,4/12/2017,1,aik haftay ke taweel intzaar ke baad ghalat  ki farahmi jo kuch mujhe mila iss ka kharab miyaar daraz ko iss mein check aan balance rakhna chahiye,Negative,23069c0d
7dedde7d-f7d6-4194-88e9-204f43f8af32,Hasham Khan,2095,10/13/2018,4,yeh patlon aasani se jatay hain samaan pahannay mein itna aram da hota hai chahey aap usay sonay ke l wear pehantay ho ya phir aram se latak rahay ho tane banay halkay aur cheenthay hotay hain un patlon ka size theek hai lekin makhi ka size bohat chhota hai aur silai mein thori behtari ki bhi zaroorat hai,Positive,366ab8ad
b394f37c-6683-4091-b60d-73f494c36e0a,Azain Tariq,1159,10/20/2018,3,theek hai mein neh haal hi mein iss ka hukum diya tha aur mein waqai mein iss baniyan se mutmaen nahi tha  ki wazahat neh daawa kiya hai ke iss neh aik  baniyan banaya hai jis ki wajah se mein neh iss par koshish ki aur wahan mojood nahi iss ka koi asar nahi parta yeh aik mamooli baniyan ki terhan kaam karta hai aur iss slmng cheez ke baarey mein jo mein nahi sochta ke yeh achcha kaam karta hai lekin iss ki khoobi meri raye mein kaafi mohazab thi,Positive,e9a1e005
02f6de5b-44be-491b-a832-6b708d80d43c,ARG,95,10/27/2017,1,kaam miyaar ka mawaad aur lachak dar kamar baind ke liye kaam se kaam lamhay tak mumkin ho,Neutral,0a99e04e
7c70d6cc-6877-411a-b9f0-e81adfb7cb2b,Abdur Rehman,266,2/27/2019,1,intahi mayoos kin tajurbah hai aur mein kharidari se  mutmaen hon kyunkay mein nai socha tha ke yeh mujhe sukoon aur aasani faraham karen ge aur yeh bilkul mayoos kin tha un  ke dhaagay thora sa istemaal ke baad samnay ana shuru hue aur yeh bilkul bekar ho gaye aur mil gaye phataa sun hwa aur na qabil bardasht,Negative,9422296b
065eff55-1da0-4f6f-bb53-533d54195ca8,Moeez,3206,12/23/2018,3,rangat pasand hai aur darja bandi kaam karne ki wajah iss par ashaat shuda samaan tha yeh bilkul aisay hi tha jaisay kisi gulu se chaspan kya gaya tha aur usay aik baar pahannay ke baad tank se utarna shuru sun hwa,Negative,bbd1c37e
